precision,recall
0.49738247863247864,0.912843137254902
0.4973556279715797,0.9127450980392157
0.49732877444171386,0.9126470588235294
0.49730191804242135,0.9125490196078432
0.49727505877324213,0.9124509803921569
0.49831343363495206,0.9124509803921569
0.4982865710002142,0.9123529411764706
0.49825970548862114,0.9122549019607843
0.49823283709971083,0.912156862745098
0.49820596583302096,0.9120588235294118
0.4981790916880891,0.9119607843137255
0.4981522146644529,0.9118627450980392
0.4981253347616497,0.9117647058823529
0.49809845197921687,0.9116666666666666
0.49807156631669164,0.9115686274509804
0.49804467777361117,0.9114705882352941
0.4980177863495125,0.9113725490196078
0.4979908920439325,0.9112745098039216
0.4990335051546392,0.9111764705882353
0.49900660473607905,0.9110784313725491
0.498979701428418,0.9109803921568628
0.49895279523119057,0.9108823529411765
0.49892588614393124,0.9107843137254902
0.49889897416617435,0.9106862745098039
0.4988720592974541,0.9105882352941177
0.49884514153730464,0.9104901960784314
0.49881822088526,0.9103921568627451
0.49879129734085415,0.9102941176470588
0.4987643709036209,0.9101960784313725
0.4987374415730941,0.9100980392156863
0.49871050934880723,0.91
0.4986835742302939,0.9099019607843137
0.4986566362170876,0.9098039215686274
0.4986296953087216,0.9097058823529411
0.49860275150472916,0.909607843137255
0.4985758048046434,0.9095098039215687
0.4985488552079974,0.9094117647058824
0.4985219027143241,0.9093137254901961
0.4984949473231563,0.9092156862745098
0.4984679890340268,0.9091176470588235
0.4984410278464681,0.9090196078431373
0.4984140637600129,0.908921568627451
0.49838709677419357,0.9088235294117647
0.49870870547724094,0.9087254901960784
0.4986817325800377,0.9086274509803921
0.49865475678002585,0.9085294117647059
0.4986277780767368,0.9084313725490196
0.49860079646970185,0.9083333333333333
0.4985738119584522,0.908235294117647
0.49854682454251886,0.9081372549019607
0.4985198342214328,0.9080392156862745
0.49849284099472496,0.9079411764705883
0.498465844861926,0.907843137254902
0.49843884582256676,0.9077450980392157
0.49841184387617765,0.9076470588235294
0.4983848390222892,0.9075490196078432
0.4983578312604318,0.9074509803921569
0.49833082059013567,0.9073529411764706
0.498303807010931,0.9072549019607843
0.49878725812537056,0.9072549019607843
0.49876024148339804,0.907156862745098
0.498733221928737,0.9070588235294118
0.49870619946091643,0.9069607843137255
0.4986791740794652,0.9068627450980392
0.49865214578391204,0.9067647058823529
0.4986251145737855,0.9066666666666666
0.49859808044861426,0.9065686274509804
0.4985710434079267,0.9064705882352941
0.4985440034512511,0.9063725490196078
0.49851696057811573,0.9062745098039215
0.49848991478804877,0.9061764705882352
0.49846286608057816,0.9060784313725491
0.49843581445523194,0.9059803921568628
0.4984087599115378,0.9058823529411765
0.49838170244902363,0.9057843137254902
0.4983546420672169,0.9056862745098039
0.4983275787656452,0.9055882352941177
0.498300512543836,0.9054901960784314
0.4990004862499325,0.9054901960784314
0.49897341690079966,0.9053921568627451
0.4989463446263576,0.9052941176470588
0.4989192694261321,0.9051960784313725
0.49889219129964874,0.9050980392156863
0.4988651102464332,0.905
0.4988380262660109,0.9049019607843137
0.49881093935790727,0.9048039215686274
0.4987838495216475,0.9047058823529411
0.49875675675675674,0.904607843137255
0.4987296610627602,0.9045098039215687
0.4987025624391826,0.9044117647058824
0.498675460885549,0.9043137254901961
0.4986483564013841,0.9042156862745098
0.4986212489862125,0.9041176470588236
0.49859413863955876,0.9040196078431373
0.4985670253609474,0.903921568627451
0.49853990914990265,0.9038235294117647
0.49851279000594884,0.9037254901960784
0.49848566792861004,0.9036274509803922
0.4984585429174104,0.9035294117647059
0.49843141497187365,0.9034313725490196
0.49840428409152376,0.9033333333333333
0.4983771502758845,0.903235294117647
0.49835001352447933,0.9031372549019608
0.4983228738368319,0.9030392156862745
0.4982957312124655,0.9029411764705882
0.4982685856509036,0.902843137254902
0.4982414371516693,0.9027450980392157
0.4992679355783309,0.9026470588235294
0.4992407809110629,0.9025490196078432
0.49921362329844354,0.9024509803921569
0.4991864627399935,0.9023529411764706
0.4991592992352335,0.9022549019607843
0.4991321327836841,0.902156862745098
0.49910496338486576,0.9020588235294118
0.4990777910382988,0.9019607843137255
0.4990506157435035,0.9018627450980392
0.4990234375,0.9017647058823529
0.4989962563073083,0.9016666666666666
0.49896907216494846,0.9015686274509804
0.4989418850724402,0.9014705882352941
0.49891469502930325,0.9013725490196078
0.4988875020350573,0.9012745098039215
0.49886030608922177,0.9011764705882352
0.4988331071913161,0.9010784313725491
0.4988059053408597,0.9009803921568628
0.4987787005373718,0.9008823529411765
0.4987514927803713,0.9007843137254902
0.49872428206937736,0.9006862745098039
0.4986970684039088,0.9005882352941177
0.49866985178348444,0.9004901960784314
0.498642632207623,0.9003921568627451
0.49861540967584295,0.9002941176470588
0.4985881841876629,0.9001960784313725
0.4985609557426011,0.9000980392156863
0.49853372434017595,0.9
0.4996734160679295,0.9
0.4996461814816831,0.8999019607843137
0.4996189439303212,0.8998039215686274
0.49959170341335946,0.8997058823529411
0.49956445993031356,0.899607843137255
0.49953721348069907,0.8995098039215687
0.49950996406403136,0.8994117647058824
0.4994827116798258,0.8993137254901961
